User,WorkingHours,@timestamp,BU,type
rderwig,11:56:57,2020-06-22 19:34:52.206140,SG,elk
jyothisr,6:31:19,2020-06-22 19:34:52.206140,SG,elk
reto,13:07:20,2020-06-22 19:34:52.206140,SG,elk
pragyag,7:54:37,2020-06-22 19:34:52.206140,SG,elk
orlandv,0:03:39,2020-06-22 19:34:52.206140,SG,elk
vmargar,16:37:33,2020-06-22 19:34:52.206140,SG,elk
ahogenhu,15:26:57,2020-06-22 19:34:52.206140,SG,elk
rehamt,22:14:46,2020-06-22 19:34:52.206140,SG,elk
iphiron,10:09:22,2020-06-22 19:34:52.206140,SG,elk
antashya,7:16:09,2020-06-22 19:34:52.206140,SG,elk
tigran,13:08:22,2020-06-22 19:34:52.206140,SG,elk
senthilb,2:55:15,2020-06-22 19:34:52.206140,SG,elk
levond,0:03:07,2020-06-22 19:34:52.206140,SG,elk
levonmes,6:12:07,2020-06-22 19:34:52.206140,SG,elk
smartir,0:03:55,2020-06-22 19:34:52.206140,SG,elk
maugli,8:56:41,2020-06-22 19:34:52.206140,SG,elk
anubhawa,13:00:46,2020-06-22 19:34:52.206140,SG,elk
joliveir,0:04:54,2020-06-22 19:34:52.206140,SG,elk
aurar,8:02:28,2020-06-22 19:34:52.206140,SG,elk
jeroens,8:44:17,2020-06-22 19:34:52.206140,SG,elk
vdavid,16:44:42,2020-06-22 19:34:52.206140,SG,elk
svenw,1:17:19,2020-06-22 19:34:52.206140,SG,elk
thim,8:39:52,2020-06-22 19:34:52.206140,SG,elk
wagstaff,6:59:52,2020-06-22 19:34:52.206140,SG,elk
hart,3:16:46,2020-06-22 19:34:52.206140,SG,elk
peters,0:21:42,2020-06-22 19:34:52.206140,SG,elk
sujitha,12:34:34,2020-06-22 19:34:52.206140,SG,elk
ianc,0:22:25,2020-06-22 19:34:52.206140,SG,elk
didier,0:03:24,2020-06-22 19:34:52.206140,SG,elk
aaraujo,2:25:48,2020-06-22 19:34:52.206140,SG,elk
jding,18:41:53,2020-06-22 19:34:52.206140,SG,elk
gennaro,0:28:01,2020-06-22 19:34:52.206140,SG,elk
edh,0:02:47,2020-06-22 19:34:52.206140,SG,elk
willems,11:16:18,2020-06-22 19:34:52.206140,SG,elk
leo,9:39:30,2020-06-22 19:34:52.206140,SG,elk
mariaha,0:19:26,2020-06-22 19:34:52.206140,SG,elk
zhou,13:47:17,2020-06-22 19:34:52.206140,SG,elk
anandc,6:31:46,2020-06-22 19:34:52.206140,SG,elk
kuma,11:57:10,2020-06-22 19:34:52.206140,SG,elk
gorm,8:39:25,2020-06-22 19:34:52.206140,SG,elk
joabreu,16:33:59,2020-06-22 19:34:52.206140,SG,elk
cem,5:33:32,2020-06-22 19:34:52.206140,SG,elk
vahep,2:44:17,2020-06-22 19:34:52.206140,SG,elk
goharh,0:04:54,2020-06-22 19:34:52.206140,SG,elk
valeriyk,1:39:21,2020-06-22 19:34:52.206140,SG,elk
essayed,8:29:06,2020-06-22 19:34:52.206140,SG,elk
abrodkin,20:12:11,2020-06-22 19:34:52.206140,SG,elk
maikamel,4:46:07,2020-06-22 19:34:52.206140,SG,elk
myasnik,3:10:47,2020-06-22 19:34:52.206140,SG,elk
rego,8:25:26,2020-06-22 19:34:52.206140,SG,elk
marcelor,10:45:12,2020-06-22 19:34:52.206140,SG,elk
ahhassa,6:24:42,2020-06-22 19:34:52.206140,SG,elk
dcorreia,10:13:18,2020-06-22 19:34:52.206140,SG,elk
derekw,18:16:23,2020-06-22 19:34:52.206140,SG,elk
liana,6:37:23,2020-06-22 19:34:52.206140,SG,elk
shahein,6:34:32,2020-06-22 19:34:52.206140,SG,elk
busko,0:46:58,2020-06-22 19:34:52.206140,SG,elk
osmana,0:23:27,2020-06-22 19:34:52.206140,SG,elk
latifa,6:14:31,2020-06-22 19:34:52.206140,SG,elk
koend,7:32:09,2020-06-22 19:34:52.206140,SG,elk
lemartir,10:04:36,2020-06-22 19:34:52.206140,SG,elk
ivank,11:17:25,2020-06-22 19:34:52.206140,SG,elk
rmiguel,8:33:02,2020-06-22 19:34:52.206140,SG,elk
amandat,9:00:03,2020-06-22 19:34:52.206140,SG,elk
aelmag,0:15:47,2020-06-22 19:34:52.206140,SG,elk
niels,5:59:15,2020-06-22 19:34:52.206140,SG,elk
vachagan,10:14:44,2020-06-22 19:34:52.206140,SG,elk
emma,0:25:20,2020-06-22 19:34:52.206140,SG,elk
garrigan,8:51:45,2020-06-22 19:34:52.206140,SG,elk
ruit,0:02:16,2020-06-22 19:34:52.206140,SG,elk
kmokhta,7:52:19,2020-06-22 19:34:52.206140,SG,elk
