User,WorkingHours,@timestamp,BU,type
mpennec,7:51:01,2020-06-22 19:34:52.206140,HRFA,elk
gab,8:22:25,2020-06-22 19:34:52.206140,HRFA,elk
martink,0:06:10,2020-06-22 19:34:52.206140,HRFA,elk
farley,10:14:56,2020-06-22 19:34:52.206140,HRFA,elk
yel,10:46:30,2020-06-22 19:34:52.206140,HRFA,elk
anc,10:09:55,2020-06-22 19:34:52.206140,HRFA,elk
alexan,10:19:19,2020-06-22 19:34:52.206140,HRFA,elk
nch,10:38:27,2020-06-22 19:34:52.206140,HRFA,elk
said,11:29:35,2020-06-22 19:34:52.206140,HRFA,elk
ians,1:07:32,2020-06-22 19:34:52.206140,HRFA,elk
rana,4:25:07,2020-06-22 19:34:52.206140,HRFA,elk
alexm,20:08:44,2020-06-22 19:34:52.206140,HRFA,elk
ean,11:10:05,2020-06-22 19:34:52.206140,HRFA,elk
vik,0:00:55,2020-06-22 19:34:52.206140,HRFA,elk
abhi,22:50:54,2020-06-22 19:34:52.206140,HRFA,elk
houk,1:41:45,2020-06-22 19:34:52.206140,HRFA,elk
wade,22:25:57,2020-06-22 19:34:52.206140,HRFA,elk
eyang,22:47:11,2020-06-22 19:34:52.206140,HRFA,elk
lingl,21:29:40,2020-06-22 19:34:52.206140,HRFA,elk
rita,16:50:01,2020-06-22 19:34:52.206140,HRFA,elk
rajasree,1:55:37,2020-06-22 19:34:52.206140,HRFA,elk
ranke,4:18:38,2020-06-22 19:34:52.206140,HRFA,elk
ayeh,2:24:27,2020-06-22 19:34:52.206140,HRFA,elk
payal,18:42:28,2020-06-22 19:34:52.206140,HRFA,elk
aparna,6:28:38,2020-06-22 19:34:52.206140,HRFA,elk
hany,3:07:43,2020-06-22 19:34:52.206140,HRFA,elk
bala,17:29:29,2020-06-22 19:34:52.206140,HRFA,elk
swatanab,6:14:25,2020-06-22 19:34:52.206140,HRFA,elk
sdayah,23:00:23,2020-06-22 19:34:52.206140,HRFA,elk
birgit,4:56:02,2020-06-22 19:34:52.206140,HRFA,elk
xun,1:04:23,2020-06-22 19:34:52.206140,HRFA,elk
