User,WorkingHours,@timestamp,BU,type
taolv,15:11:37,2020-06-22 19:34:52.206140,DG,elk
lshi,8:18:00,2020-06-22 19:34:52.206140,DG,elk
zluo,13:09:26,2020-06-22 19:34:52.206140,DG,elk
chengao,2:52:35,2020-06-22 19:34:52.206140,DG,elk
xiangzh,17:18:27,2020-06-22 19:34:52.206140,DG,elk
yaping,3:15:35,2020-06-22 19:34:52.206140,DG,elk
qingbin,6:00:21,2020-06-22 19:34:52.206140,DG,elk
xdjin,2:45:12,2020-06-22 19:34:52.206140,DG,elk
wfsheng,13:25:34,2020-06-22 19:34:52.206140,DG,elk
yhchen,14:14:45,2020-06-22 19:34:52.206140,DG,elk
xche,20:33:10,2020-06-22 19:34:52.206140,DG,elk
byhu,8:56:32,2020-06-22 19:34:52.206140,DG,elk
kaipeng,0:55:38,2020-06-22 19:34:52.206140,DG,elk
junz,20:50:34,2020-06-22 19:34:52.206140,DG,elk
aoli,1:39:13,2020-06-22 19:34:52.206140,DG,elk
jhhuang,2:49:10,2020-06-22 19:34:52.206140,DG,elk
tianhua,20:41:30,2020-06-22 19:34:52.206140,DG,elk
yuzhangc,23:41:26,2020-06-22 19:34:52.206140,DG,elk
linghe,1:58:48,2020-06-22 19:34:52.206140,DG,elk
ren,9:08:45,2020-06-22 19:34:52.206140,DG,elk
yongkang,11:05:36,2020-06-22 19:34:52.206140,DG,elk
shiy,0:50:28,2020-06-22 19:34:52.206140,DG,elk
pans,16:01:49,2020-06-22 19:34:52.206140,DG,elk
yinl,5:53:03,2020-06-22 19:34:52.206140,DG,elk
kaishao,5:10:22,2020-06-22 19:34:52.206140,DG,elk
cyong,19:45:37,2020-06-22 19:34:52.206140,DG,elk
yxch,10:06:20,2020-06-22 19:34:52.206140,DG,elk
yuelong,15:53:27,2020-06-22 19:34:52.206140,DG,elk
atian,9:41:11,2020-06-22 19:34:52.206140,DG,elk
yuyangw,19:15:09,2020-06-22 19:34:52.206140,DG,elk
ylxue,5:44:59,2020-06-22 19:34:52.206140,DG,elk
lil,22:47:58,2020-06-22 19:34:52.206140,DG,elk
weijian,0:06:34,2020-06-22 19:34:52.206140,DG,elk
xiaoyan,14:08:22,2020-06-22 19:34:52.206140,DG,elk
yuzha,10:31:08,2020-06-22 19:34:52.206140,DG,elk
btan,7:35:06,2020-06-22 19:34:52.206140,DG,elk
qzho,1:34:58,2020-06-22 19:34:52.206140,DG,elk
jiao,11:03:45,2020-06-22 19:34:52.206140,DG,elk
jinhua,1:22:19,2020-06-22 19:34:52.206140,DG,elk
songyuan,3:57:27,2020-06-22 19:34:52.206140,DG,elk
fzou,9:57:37,2020-06-22 19:34:52.206140,DG,elk
huis,17:51:28,2020-06-22 19:34:52.206140,DG,elk
hyou,19:01:01,2020-06-22 19:34:52.206140,DG,elk
wujian,1:55:26,2020-06-22 19:34:52.206140,DG,elk
chaoh,9:36:31,2020-06-22 19:34:52.206140,DG,elk
bingxul,1:19:34,2020-06-22 19:34:52.206140,DG,elk
yluo,1:20:18,2020-06-22 19:34:52.206140,DG,elk
spherezh,3:24:45,2020-06-22 19:34:52.206140,DG,elk
yongc,14:54:06,2020-06-22 19:34:52.206140,DG,elk
hsong,11:40:46,2020-06-22 19:34:52.206140,DG,elk
wpxiang,21:37:56,2020-06-22 19:34:52.206140,DG,elk
xup,4:16:59,2020-06-22 19:34:52.206140,DG,elk
elleny,8:03:42,2020-06-22 19:34:52.206140,DG,elk
hhb,8:00:59,2020-06-22 19:34:52.206140,DG,elk
lex,15:48:46,2020-06-22 19:34:52.206140,DG,elk
yelu,18:12:18,2020-06-22 19:34:52.206140,DG,elk
xia,6:38:08,2020-06-22 19:34:52.206140,DG,elk
jianfei,15:07:40,2020-06-22 19:34:52.206140,DG,elk
xiaowes,4:06:22,2020-06-22 19:34:52.206140,DG,elk
lanz,18:44:34,2020-06-22 19:34:52.206140,DG,elk
wenl,10:05:45,2020-06-22 19:34:52.206140,DG,elk
wenc,4:11:36,2020-06-22 19:34:52.206140,DG,elk
belmon,2:53:40,2020-06-22 19:34:52.206140,DG,elk
qingl,21:09:16,2020-06-22 19:34:52.206140,DG,elk
yaozhao,5:21:44,2020-06-22 19:34:52.206140,DG,elk
songyanw,3:54:38,2020-06-22 19:34:52.206140,DG,elk
heli,10:44:56,2020-06-22 19:34:52.206140,DG,elk
hye,4:43:56,2020-06-22 19:34:52.206140,DG,elk
hechen,23:41:32,2020-06-22 19:34:52.206140,DG,elk
ynkuang,0:42:18,2020-06-22 19:34:52.206140,DG,elk
nqcai,0:47:42,2020-06-22 19:34:52.206140,DG,elk
sunna,15:07:16,2020-06-22 19:34:52.206140,DG,elk
ymxu,8:05:26,2020-06-22 19:34:52.206140,DG,elk
wenjunl,0:27:52,2020-06-22 19:34:52.206140,DG,elk
jiaming,8:15:58,2020-06-22 19:34:52.206140,DG,elk
yingxu,4:24:20,2020-06-22 19:34:52.206140,DG,elk
yizhang,2:08:22,2020-06-22 19:34:52.206140,DG,elk
xiaojie,0:55:54,2020-06-22 19:34:52.206140,DG,elk
yingc,1:41:12,2020-06-22 19:34:52.206140,DG,elk
