User,WorkingHours,@timestamp,BU,type
ycao,11:12:10,2020-06-22 19:34:52.206140,FIN,elk
yanhua,21:07:11,2020-06-22 19:34:52.206140,FIN,elk
takachu,0:08:53,2020-06-22 19:34:52.206140,FIN,elk
meixinz,5:02:30,2020-06-22 19:34:52.206140,FIN,elk
yongfel,1:50:05,2020-06-22 19:34:52.206140,FIN,elk
xunie,2:20:22,2020-06-22 19:34:52.206140,FIN,elk
leic,14:14:14,2020-06-22 19:34:52.206140,FIN,elk
zhu,13:57:18,2020-06-22 19:34:52.206140,FIN,elk
bgao,4:13:00,2020-06-22 19:34:52.206140,FIN,elk
hou,13:42:43,2020-06-22 19:34:52.206140,FIN,elk
ywhou,8:32:02,2020-06-22 19:34:52.206140,FIN,elk
naxiao,5:18:53,2020-06-22 19:34:52.206140,FIN,elk
skxu,4:30:45,2020-06-22 19:34:52.206140,FIN,elk
slli,13:21:25,2020-06-22 19:34:52.206140,FIN,elk
yycao,22:36:11,2020-06-22 19:34:52.206140,FIN,elk
zeng,2:20:11,2020-06-22 19:34:52.206140,FIN,elk
yingy,12:47:50,2020-06-22 19:34:52.206140,FIN,elk
ran,0:56:37,2020-06-22 19:34:52.206140,FIN,elk
yihua,1:21:02,2020-06-22 19:34:52.206140,FIN,elk
tra,0:14:28,2020-06-22 19:34:52.206140,FIN,elk
dphu,0:29:24,2020-06-22 19:34:52.206140,FIN,elk
shuqi,7:03:39,2020-06-22 19:34:52.206140,FIN,elk
lih,0:14:36,2020-06-22 19:34:52.206140,FIN,elk
ander,0:33:41,2020-06-22 19:34:52.206140,FIN,elk
lshi,8:18:00,2020-06-22 19:34:52.206140,FIN,elk
junp,9:44:25,2020-06-22 19:34:52.206140,FIN,elk
mzhang,21:45:23,2020-06-22 19:34:52.206140,FIN,elk
yaping,3:15:35,2020-06-22 19:34:52.206140,FIN,elk
kaipeng,0:55:38,2020-06-22 19:34:52.206140,FIN,elk
aoli,1:39:13,2020-06-22 19:34:52.206140,FIN,elk
ren,9:08:45,2020-06-22 19:34:52.206140,FIN,elk
luzhang,17:13:24,2020-06-22 19:34:52.206140,FIN,elk
yqfu,5:08:24,2020-06-22 19:34:52.206140,FIN,elk
yinl,5:53:03,2020-06-22 19:34:52.206140,FIN,elk
atian,9:41:11,2020-06-22 19:34:52.206140,FIN,elk
lil,22:47:58,2020-06-22 19:34:52.206140,FIN,elk
xiaoyan,14:08:22,2020-06-22 19:34:52.206140,FIN,elk
yuanc,3:46:24,2020-06-22 19:34:52.206140,FIN,elk
myzhang,7:57:43,2020-06-22 19:34:52.206140,FIN,elk
hyou,19:01:01,2020-06-22 19:34:52.206140,FIN,elk
yingyue,15:20:10,2020-06-22 19:34:52.206140,FIN,elk
hujun,22:54:52,2020-06-22 19:34:52.206140,FIN,elk
wenwenc,16:54:30,2020-06-22 19:34:52.206140,FIN,elk
ycsong,14:34:38,2020-06-22 19:34:52.206140,FIN,elk
lex,15:48:46,2020-06-22 19:34:52.206140,FIN,elk
xia,6:38:08,2020-06-22 19:34:52.206140,FIN,elk
