User,WorkingHours,@timestamp,BU,type
gao,2:36:13,2020-06-22 19:34:52.206140,IT,elk
wshiau,14:59:51,2020-06-22 19:34:52.206140,IT,elk
gussman,4:29:14,2020-06-22 19:34:52.206140,IT,elk
anudeepp,3:23:25,2020-06-22 19:34:52.206140,IT,elk
ila,13:37:56,2020-06-22 19:34:52.206140,IT,elk
achi,9:09:51,2020-06-22 19:34:52.206140,IT,elk
tommyle,3:26:22,2020-06-22 19:34:52.206140,IT,elk
mahesha,21:43:16,2020-06-22 19:34:52.206140,IT,elk
sampat,4:09:21,2020-06-22 19:34:52.206140,IT,elk
vis,10:57:15,2020-06-22 19:34:52.206140,IT,elk
shimpi,0:03:39,2020-06-22 19:34:52.206140,IT,elk
poulamic,5:27:49,2020-06-22 19:34:52.206140,IT,elk
zliang,0:20:10,2020-06-22 19:34:52.206140,IT,elk
joshuao,0:00:01,2020-06-22 19:34:52.206140,IT,elk
jzandona,15:49:50,2020-06-22 19:34:52.206140,IT,elk
pramodh,0:59:42,2020-06-22 19:34:52.206140,IT,elk
ccabrera,3:23:47,2020-06-22 19:34:52.206140,IT,elk
punj,8:46:56,2020-06-22 19:34:52.206140,IT,elk
utpal,14:50:08,2020-06-22 19:34:52.206140,IT,elk
ckelly,2:09:56,2020-06-22 19:34:52.206140,IT,elk
sachinb,20:19:18,2020-06-22 19:34:52.206140,IT,elk
hilde,1:01:36,2020-06-22 19:34:52.206140,IT,elk
echen,0:05:22,2020-06-22 19:34:52.206140,IT,elk
okamura,1:40:48,2020-06-22 19:34:52.206140,IT,elk
tgiles,5:00:35,2020-06-22 19:34:52.206140,IT,elk
avin,1:56:27,2020-06-22 19:34:52.206140,IT,elk
mikeski,1:45:35,2020-06-22 19:34:52.206140,IT,elk
siddam,0:36:55,2020-06-22 19:34:52.206140,IT,elk
umaurya,3:30:31,2020-06-22 19:34:52.206140,IT,elk
wshi,3:46:29,2020-06-22 19:34:52.206140,IT,elk
mnguyen,2:02:07,2020-06-22 19:34:52.206140,IT,elk
neel,0:07:38,2020-06-22 19:34:52.206140,IT,elk
joonpark,5:00:08,2020-06-22 19:34:52.206140,IT,elk
shirley,2:22:49,2020-06-22 19:34:52.206140,IT,elk
aro,8:52:31,2020-06-22 19:34:52.206140,IT,elk
sasanka,22:50:53,2020-06-22 19:34:52.206140,IT,elk
mnchua,22:50:36,2020-06-22 19:34:52.206140,IT,elk
armeng,11:35:44,2020-06-22 19:34:52.206140,IT,elk
skurutz,1:50:28,2020-06-22 19:34:52.206140,IT,elk
thowells,3:26:24,2020-06-22 19:34:52.206140,IT,elk
muru,6:46:30,2020-06-22 19:34:52.206140,IT,elk
zachary,16:39:52,2020-06-22 19:34:52.206140,IT,elk
