category,status,Name,@timestamp,tag,type,SiteCode
apic,offline,hqdc-leaf-266-snps-e11.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-263-snps-e3.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-256-snps-e13.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-257-snps-d10.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-245-snps-sa1.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-244-snps-f17.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-242-snps-f13.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-241-snps-c6.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-240-snps-c5.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-239-snps-c4.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-231-snps-b13.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-229-snps-b11.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-228-snps-b10.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-223-snps-b5.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hqdc-leaf-218-snps-a16.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQDC
apic,offline,hq-dmz-spine-2-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,spine,HQ
apic,offline,hq-dmz-spine-1-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,spine,HQ
apic,offline,hq-dmz-spine-1-dc8-wan.internal.synopsys.com,2022-01-12 00:15:02.765974,0,spine,HQ
apic,offline,hq-dmz-leaf-4-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQ
apic,offline,hq-dmz-leaf-3-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQ
apic,offline,hq-dmz-leaf-2-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQ
apic,offline,hq-dmz-leaf-1-mgmt.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,HQ
apic,offline,dc8-wan-hq-dmz-spine-1.internal.synopsys.com,2022-01-12 00:15:02.765974,0,spine,DC8
apic,offline,cn58-fabric-l3-out-dsa-leaf204.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,CN58
apic,offline,cn58-fabric-l3-out-dsa-leaf203.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,CN58
apic,offline,cn58-fabric-l3-out-dmz-leaf204.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,CN58
apic,offline,cn58-fabric-l3-out-dmz-leaf203.internal.synopsys.com,2022-01-12 00:15:02.765974,0,leaf,CN58
